"AccountNumber","NMI","DeviceNumber","DeviceType","RegisterCode","RateTypeDescription","StartDate","EndDate","ProfileReadValue","RegisterReadValue","QualityFlag",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 5:30:00 PM","20/11/2016 5:59:59 PM","1.206","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 6:00:00 PM","20/11/2016 6:29:59 PM","1.288","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 6:30:00 PM","20/11/2016 6:59:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 7:00:00 PM","20/11/2016 7:29:59 PM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 7:30:00 PM","20/11/2016 7:59:59 PM","0.169","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 8:00:00 PM","20/11/2016 8:29:59 PM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 8:30:00 PM","20/11/2016 8:59:59 PM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 9:00:00 PM","20/11/2016 9:29:59 PM","0.313","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 9:30:00 PM","20/11/2016 9:59:59 PM","0.263","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 10:00:00 PM","20/11/2016 10:29:59 PM","0.163","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 10:30:00 PM","20/11/2016 10:59:59 PM","0.519","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 11:00:00 PM","20/11/2016 11:29:59 PM","0.375","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","20/11/2016 11:30:00 PM","20/11/2016 11:59:59 PM","0.306","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 12:00:00 AM","21/11/2016 12:29:59 AM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 12:30:00 AM","21/11/2016 12:59:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 1:00:00 AM","21/11/2016 1:29:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 1:30:00 AM","21/11/2016 1:59:59 AM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 2:00:00 AM","21/11/2016 2:29:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 2:30:00 AM","21/11/2016 2:59:59 AM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 3:00:00 AM","21/11/2016 3:29:59 AM","0.144","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 3:30:00 AM","21/11/2016 3:59:59 AM","0.163","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 4:00:00 AM","21/11/2016 4:29:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 4:30:00 AM","21/11/2016 4:59:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 5:00:00 AM","21/11/2016 5:29:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 5:30:00 AM","21/11/2016 5:59:59 AM","0.069","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 6:00:00 AM","21/11/2016 6:29:59 AM","0.056","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 6:30:00 AM","21/11/2016 6:59:59 AM","0.587","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 7:00:00 AM","21/11/2016 7:29:59 AM","0.95","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 7:30:00 AM","21/11/2016 7:59:59 AM","0.244","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 8:00:00 AM","21/11/2016 8:29:59 AM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 8:30:00 AM","21/11/2016 8:59:59 AM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 9:00:00 AM","21/11/2016 9:29:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 9:30:00 AM","21/11/2016 9:59:59 AM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 10:00:00 AM","21/11/2016 10:29:59 AM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 10:30:00 AM","21/11/2016 10:59:59 AM","0.263","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 11:00:00 AM","21/11/2016 11:29:59 AM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 11:30:00 AM","21/11/2016 11:59:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 12:00:00 PM","21/11/2016 12:29:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 12:30:00 PM","21/11/2016 12:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 1:00:00 PM","21/11/2016 1:29:59 PM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 1:30:00 PM","21/11/2016 1:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 2:00:00 PM","21/11/2016 2:29:59 PM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 2:30:00 PM","21/11/2016 2:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 3:00:00 PM","21/11/2016 3:29:59 PM","0.325","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 3:30:00 PM","21/11/2016 3:59:59 PM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 4:00:00 PM","21/11/2016 4:29:59 PM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 4:30:00 PM","21/11/2016 4:59:59 PM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 5:00:00 PM","21/11/2016 5:29:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 5:30:00 PM","21/11/2016 5:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 6:00:00 PM","21/11/2016 6:29:59 PM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 6:30:00 PM","21/11/2016 6:59:59 PM","0.069","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 7:00:00 PM","21/11/2016 7:29:59 PM","0.331","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 7:30:00 PM","21/11/2016 7:59:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 8:00:00 PM","21/11/2016 8:29:59 PM","0.05","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 8:30:00 PM","21/11/2016 8:59:59 PM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 9:00:00 PM","21/11/2016 9:29:59 PM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 9:30:00 PM","21/11/2016 9:59:59 PM","0.169","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 10:00:00 PM","21/11/2016 10:29:59 PM","0.512","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 10:30:00 PM","21/11/2016 10:59:59 PM","0.35","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 11:00:00 PM","21/11/2016 11:29:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","21/11/2016 11:30:00 PM","21/11/2016 11:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 12:00:00 AM","22/11/2016 12:29:59 AM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 12:30:00 AM","22/11/2016 12:59:59 AM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 1:00:00 AM","22/11/2016 1:29:59 AM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 1:30:00 AM","22/11/2016 1:59:59 AM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 2:00:00 AM","22/11/2016 2:29:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 2:30:00 AM","22/11/2016 2:59:59 AM","0.331","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 3:00:00 AM","22/11/2016 3:29:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 3:30:00 AM","22/11/2016 3:59:59 AM","0.069","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 4:00:00 AM","22/11/2016 4:29:59 AM","0.056","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 4:30:00 AM","22/11/2016 4:59:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 5:00:00 AM","22/11/2016 5:29:59 AM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 5:30:00 AM","22/11/2016 5:59:59 AM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 6:00:00 AM","22/11/2016 6:29:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 6:30:00 AM","22/11/2016 6:59:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 7:00:00 AM","22/11/2016 7:29:59 AM","0.331","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 7:30:00 AM","22/11/2016 7:59:59 AM","0.056","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 8:00:00 AM","22/11/2016 8:29:59 AM","1.113","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 8:30:00 AM","22/11/2016 8:59:59 AM","0.356","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 9:00:00 AM","22/11/2016 9:29:59 AM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 9:30:00 AM","22/11/2016 9:59:59 AM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 10:00:00 AM","22/11/2016 10:29:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 10:30:00 AM","22/11/2016 10:59:59 AM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 11:00:00 AM","22/11/2016 11:29:59 AM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 11:30:00 AM","22/11/2016 11:59:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 12:00:00 PM","22/11/2016 12:29:59 PM","0.281","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 12:30:00 PM","22/11/2016 12:59:59 PM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 1:00:00 PM","22/11/2016 1:29:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 1:30:00 PM","22/11/2016 1:59:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 2:00:00 PM","22/11/2016 2:29:59 PM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 2:30:00 PM","22/11/2016 2:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 3:00:00 PM","22/11/2016 3:29:59 PM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 3:30:00 PM","22/11/2016 3:59:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 4:00:00 PM","22/11/2016 4:29:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 4:30:00 PM","22/11/2016 4:59:59 PM","0.313","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 5:00:00 PM","22/11/2016 5:29:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 5:30:00 PM","22/11/2016 5:59:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 6:00:00 PM","22/11/2016 6:29:59 PM","0.138","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 6:30:00 PM","22/11/2016 6:59:59 PM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 7:00:00 PM","22/11/2016 7:29:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 7:30:00 PM","22/11/2016 7:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 8:00:00 PM","22/11/2016 8:29:59 PM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 8:30:00 PM","22/11/2016 8:59:59 PM","0.338","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 9:00:00 PM","22/11/2016 9:29:59 PM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 9:30:00 PM","22/11/2016 9:59:59 PM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 10:00:00 PM","22/11/2016 10:29:59 PM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 10:30:00 PM","22/11/2016 10:59:59 PM","0.163","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 11:00:00 PM","22/11/2016 11:29:59 PM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","22/11/2016 11:30:00 PM","22/11/2016 11:59:59 PM","0.075","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 12:00:00 AM","23/11/2016 12:29:59 AM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 12:30:00 AM","23/11/2016 12:59:59 AM","0.325","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 1:00:00 AM","23/11/2016 1:29:59 AM","0.05","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 1:30:00 AM","23/11/2016 1:59:59 AM","0.081","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 2:00:00 AM","23/11/2016 2:29:59 AM","0.056","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 2:30:00 AM","23/11/2016 2:59:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 3:00:00 AM","23/11/2016 3:29:59 AM","0.056","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 3:30:00 AM","23/11/2016 3:59:59 AM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 4:00:00 AM","23/11/2016 4:29:59 AM","0.362","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 4:30:00 AM","23/11/2016 4:59:59 AM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 5:00:00 AM","23/11/2016 5:29:59 AM","0.063","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 5:30:00 AM","23/11/2016 5:59:59 AM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 6:00:00 AM","23/11/2016 6:29:59 AM","0.05","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 6:30:00 AM","23/11/2016 6:59:59 AM","0.05","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 7:00:00 AM","23/11/2016 7:29:59 AM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 7:30:00 AM","23/11/2016 7:59:59 AM","0.431","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 8:00:00 AM","23/11/2016 8:29:59 AM","1.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 8:30:00 AM","23/11/2016 8:59:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 9:00:00 AM","23/11/2016 9:29:59 AM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 9:30:00 AM","23/11/2016 9:59:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 10:00:00 AM","23/11/2016 10:29:59 AM","0","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 10:30:00 AM","23/11/2016 10:59:59 AM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 11:00:00 AM","23/11/2016 11:29:59 AM","0.256","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 11:30:00 AM","23/11/2016 11:59:59 AM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 12:00:00 PM","23/11/2016 12:29:59 PM","0","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 12:30:00 PM","23/11/2016 12:59:59 PM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 1:00:00 PM","23/11/2016 1:29:59 PM","0","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 1:30:00 PM","23/11/2016 1:59:59 PM","0.037","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 2:00:00 PM","23/11/2016 2:29:59 PM","0","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 2:30:00 PM","23/11/2016 2:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 3:00:00 PM","23/11/2016 3:29:59 PM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 3:30:00 PM","23/11/2016 3:59:59 PM","0.338","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 4:00:00 PM","23/11/2016 4:29:59 PM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 4:30:00 PM","23/11/2016 4:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 5:00:00 PM","23/11/2016 5:29:59 PM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 5:30:00 PM","23/11/2016 5:59:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 6:00:00 PM","23/11/2016 6:29:59 PM","0","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 6:30:00 PM","23/11/2016 6:59:59 PM","0.606","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 7:00:00 PM","23/11/2016 7:29:59 PM","0.6","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 7:30:00 PM","23/11/2016 7:59:59 PM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 8:00:00 PM","23/11/2016 8:29:59 PM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 8:30:00 PM","23/11/2016 8:59:59 PM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 9:00:00 PM","23/11/2016 9:29:59 PM","0.031","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 9:30:00 PM","23/11/2016 9:59:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 10:00:00 PM","23/11/2016 10:29:59 PM","0.125","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 10:30:00 PM","23/11/2016 10:59:59 PM","0.263","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 11:00:00 PM","23/11/2016 11:29:59 PM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","23/11/2016 11:30:00 PM","23/11/2016 11:59:59 PM","0.044","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 12:00:00 AM","24/11/2016 12:29:59 AM","0.063","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 12:30:00 AM","24/11/2016 12:59:59 AM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 1:00:00 AM","24/11/2016 1:29:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 1:30:00 AM","24/11/2016 1:59:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 2:00:00 AM","24/11/2016 2:29:59 AM","0.319","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 2:30:00 AM","24/11/2016 2:59:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 3:00:00 AM","24/11/2016 3:29:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 3:30:00 AM","24/11/2016 3:59:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 4:00:00 AM","24/11/2016 4:29:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 4:30:00 AM","24/11/2016 4:59:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 5:00:00 AM","24/11/2016 5:29:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 5:30:00 AM","24/11/2016 5:59:59 AM","0.319","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 6:00:00 AM","24/11/2016 6:29:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 6:30:00 AM","24/11/2016 6:59:59 AM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 7:00:00 AM","24/11/2016 7:29:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 7:30:00 AM","24/11/2016 7:59:59 AM","0.263","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 8:00:00 AM","24/11/2016 8:29:59 AM","1.175","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 8:30:00 AM","24/11/2016 8:59:59 AM","0.369","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 9:00:00 AM","24/11/2016 9:29:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 9:30:00 AM","24/11/2016 9:59:59 AM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 10:00:00 AM","24/11/2016 10:29:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 10:30:00 AM","24/11/2016 10:59:59 AM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 11:00:00 AM","24/11/2016 11:29:59 AM","0.294","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 11:30:00 AM","24/11/2016 11:59:59 AM","0.013","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 12:00:00 PM","24/11/2016 12:29:59 PM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 12:30:00 PM","24/11/2016 12:59:59 PM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 1:00:00 PM","24/11/2016 1:29:59 PM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 1:30:00 PM","24/11/2016 1:59:59 PM","0.025","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 2:00:00 PM","24/11/2016 2:29:59 PM","0.019","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 2:30:00 PM","24/11/2016 2:59:59 PM","0.006","0","A",
"7031337319","64073518128","000000000000631796","MRIM","31796#E1","Peak","24/11/2016 3:00:00 PM","24/11/2016 3:29:59 PM","0.281","0","A",
